"1 _ 1",,,
"Time","Force","Stroke","Ext.1"
"sec","N","mm","mm"
"2,23","282,3537","2,224167","0,9250001"
"2,24","283,1567","2,2342","0,923"
"2,25","283,9619","2,244333","0,9310001"
"2,26","284,7732","2,254333","0,936"
"2,27","285,5894","2,264333","0,942"
"2,28","286,408","2,2744","0,943"
"2,29","287,2297","2,284367","0,9450001"
"2,3","288,0516","2,294233","0,9530001"
"2,31","288,8672","2,3042","0,9620001"
"2,32","289,6681","2,314233","0,96"
"2,33","290,4487","2,3243","0,964"
"2,34","291,2102","2,334333","0,973"
"2,35","291,9606","2,344367","0,9810001"
"2,36","292,709","2,354333","0,9810001"
"2,37","293,4588","2,3643","0,988"
"2,38","294,2092","2,374233","0,9960001"
"2,39","294,9619","2,3842","1,004"
"2,4","295,7184","2,394167","1,013"
"2,41","296,4735","2,404233","1,018"
"2,42","297,2261","2,414333","1,021"
"2,43","297,9816","2,424333","1,028"
"2,44","298,7437","2,434367","1,035"
"2,45","299,5063","2,444367","1,044"
"2,46","300,2629","2,454333","1,053"
"2,47","301,0098","2,464267","1,052"
"2,48","301,741","2,474167","1,058"
"2,49","302,453","2,484167","1,065"
"2,5","303,1521","2,4943","1,073"
"2,51","303,8486","2,5043","1,081"
"2,52","304,5481","2,514367","1,092"
"2,53","305,2473","2,524367","1,101"
"2,54","305,9387","2,534333","1,107"
"2,55","306,6169","2,544233","1,114"
"2,56","307,289","2,5542","1,119"
"2,57","307,965","2,564233","1,119"
"2,58","308,6454","2,574267","1,126"
"2,59","309,3184","2,584333","1,131"
"2,6","309,9794","2,594333","1,128"
"2,61","310,6394","2,604333","1,128"
"2,62","311,3173","2,614333","1,135"
"2,63","312,0214","2,624267","1,135"
"2,64","312,7426","2,634267","1,136"
"2,65","313,4626","2,6442","1,144"
"2,66","314,1703","2,654233","1,138"
"2,67","314,8704","2,6643","1,146"
"2,68","315,5748","2,674333","1,143"
"2,69","316,2848","2,684333","1,146"
"2,7","316,9905","2,694367","1,149"
"2,71","317,6804","2,704367","1,147"
"2,72","318,35","2,7143","1,155"
"2,73","319,0038","2,7242","1,163"
"2,74","319,6527","2,7342","1,166"
"2,75","320,3052","2,7443","1,166"
"2,76","320,9624","2,754333","1,172"
"2,77","321,6232","2,764333","1,178"
"2,78","322,2892","2,774367","1,186"
"2,79","322,9624","2,7843","1,185"
"2,8","323,6426","2,794233","1,19"
"2,81","324,3245","2,804233","1,197"
"2,82","324,9993","2,8142","1,204"
"2,83","325,659","2,824267","1,203"
"2,84","326,3025","2,8343","1,209"
"2,85","326,9386","2,844367","1,216"
"2,86","327,5787","2,854367","1,22"
"2,87","328,2281","2,864333","1,224"
"2,88","328,8838","2,8743","1,229"
"2,89","329,5393","2,884267","1,237"
"2,9","330,1903","2,894233","1,24"
"2,91","330,8345","2,904233","1,239"
"2,92","331,4719","2,9143","1,247"
"2,93","332,1031","2,924333","1,254"
"2,94","332,7295","2,934367","1,256"
"2,95","333,35","2,944333","1,258"
"2,96","333,9616","2,9543","1,266"
"2,97","334,562","2,9643","1,269"
"2,98","335,1542","2,974267","1,275"
"2,99","335,7445","2,984233","1,275"
"3","336,338","2,994267","1,281"
"3,01","336,9354","3,004267","1,288"
"3,02","337,5356","3,0143","1,293"
"3,03","338,1386","3,024333","1,293"
"3,04","338,7499","3,0343","1,301"
"3,05","339,3718","3,044267","1,31"
"3,06","339,9991","3,054233","1,314"
"3,07","340,621","3,064267","1,316"
"3,08","341,2331","3,074267","1,322"
"3,09","341,8344","3,084333","1,329"
"3,1","342,426","3,094333","1,336"
"3,11","343,0125","3,104333","1,333"
"3,12","343,5984","3,114333","1,339"
"3,13","344,1828","3,1242","1,348"
"3,14","344,7614","3,134233","1,355"
"3,15","345,3309","3,144233","1,352"
"3,16","345,8939","3,154233","1,359"
"3,17","346,4564","3,164267","1,367"
"3,18","347,024","3,174367","1,373"
"3,19","347,5954","3,184367","1,37"
"3,2","348,1668","3,194333","1,376"
"3,21","348,7357","3,2043","1,382"
"3,22","349,3012","3,214233","1,39"
"3,23","349,8605","3,2242","1,39"
"3,24","350,4109","3,2342","1,397"
"3,25","350,9558","3,2443","1,401"
"3,26","351,5043","3,254333","1,409"
"3,27","352,0616","3,264333","1,408"
"3,28","352,6254","3,274367","1,412"
"3,29","353,193","3,284333","1,42"
"3,3","353,7639","3,294267","1,429"
"3,31","354,3342","3,304267","1,426"
"3,32","354,8927","3,314267","1,431"
"3,33","355,4322","3,324333","1,44"
"3,34","355,9583","3,334333","1,447"
"3,35","356,4817","3,344333","1,446"
"3,36","357,0067","3,354333","1,451"
"3,37","357,5295","3,364333","1,459"
"3,38","358,0481","3,374233","1,465"
"3,39","358,5672","3,384233","1,465"
"3,4","359,0903","3,394233","1,471"
"3,41","359,6158","3,404267","1,479"
"3,42","360,1403","3,414333","1,482"
"3,43","360,6644","3,424367","1,481"
"3,44","361,1924","3,434367","1,491"
"3,45","361,7204","3,444367","1,497"
"3,46","362,2411","3,4543","1,502"
"3,47","362,7524","3,464267","1,502"
"3,48","363,2593","3,4742","1,507"
"3,49","363,7638","3,484233","1,513"
"3,5","364,267","3,494333","1,521"
"3,51","364,7709","3,504333","1,522"
"3,52","365,2791","3,514367","1,529"
"3,53","365,7912","3,524367","1,535"
"3,54","366,3055","3,5343","1,542"
"3,55","366,8172","3,5442","1,543"
"3,56","367,3235","3,5542","1,549"
"3,57","367,8228","3,564267","1,555"
"3,58","368,3131","3,5743","1,562"
"3,59","368,7917","3,584333","1,563"
"3,6","369,259","3,594333","1,564"
"3,61","369,7216","3,604367","1,572"
"3,62","370,1877","3,614333","1,581"
"3,63","370,6622","3,624233","1,587"
"3,64","371,1438","3,6342","1,583"
"3,65","371,6264","3,6442","1,592"
"3,66","372,1064","3,654233","1,599"
"3,67","372,5847","3,6643","1,603"
"3,68","373,0663","3,674333","1,603"
"3,69","373,5534","3,684367","1,612"
"3,7","374,043","3,694367","1,617"
"3,71","374,5297","3,704333","1,623"
"3,72","375,0081","3,714267","1,623"
"3,73","375,4778","3,724167","1,631"
"3,74","375,9403","3,734233","1,638"
"3,75","376,3965","3,744333","1,643"
"3,76","376,8498","3,754333","1,639"
"3,77","377,3049","3,7643","1,644"
"3,78","377,7663","3,774333","1,653"
"3,79","378,2334","3,7843","1,662"
"3,8","378,7012","3,794233","1,664"
"3,81","379,1649","3,8042","1,668"
"3,82","379,6201","3,814233","1,675"
"3,83","380,0656","3,8243","1,683"
"3,84","380,503","3,834333","1,684"
"3,85","380,9368","3,844367","1,693"
"3,86","381,3707","3,854367","1,699"
"3,87","381,8083","3,864267","1,701"
"3,88","382,2489","3,874233","1,703"
